pair,Date,base,fore,spot,ret_1m,rate_base,rate_fore,carry_nom_1m,carry_real_1m,policy_bias,CarryScore,cpi_yoy_base,cpi_yoy_fore,dSpot_12m,dPPP_12m,Value_PPP,ValueScore,mom_3m,ma_fast,ma_slow,ma_signal,rsi_14,rsi_signal,z_bb,MomentumScore,gdp_yoy_base,gdp_yoy_fore,gdp_yoy_diff,cpi_yoy_diff,MacroScore,hedge_cost_1m,HedgeCostScore,FX_Score,FX_Score_next,HedgeRatio,R_FX,Hedge_decision_oos,Hedge_used_oos,dh_oos,tc_oos,pnl_dyn_oos,pnl_0_oos,pnl_100_oos
EURCHF,2000-07-31,EUR,CHF,1.54745,-0.0059918998935012,0.0447070603302908,3.21,3.165292939669709,,3.1794508827660146,,,,-0.03098606469679,,,,-0.0111687770168575,1.5601666666666667,1.58814,-1.0,33.06910881945517,-0.3386178236108966,-2.55053748236285,,,,,,,-3.165292939669709,,0.0,0.0,0.5,-0.0059918998935012,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2000-08-31,EUR,CHF,1.54695,-0.0003231644288724,0.0457508524124365,3.265,3.2192491475875635,,3.192271043628636,,,,-0.0342182538393359,,,,-0.018795078202309,1.5503833333333334,1.5836525,-1.0,25.960724564076614,-0.4807855087184677,-2.116078388644657,,,,,,,-3.2192491475875635,,0.0,0.0,0.5,-0.0003231644288724,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2000-09-30,EUR,CHF,1.52315,-0.0155046915621117,0.0441381827357769,3.28167,3.237531817264223,,3.228390482425893,,,,-0.0481912882556623,,,,-0.0218197558844854,1.5391833333333336,1.5773858333333337,-1.0,22.830132499627894,-0.5433973500074422,-2.5233480839521847,,,,,,,-3.237531817264223,,0.0,0.0,0.5,-0.0155046915621117,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2000-10-31,EUR,CHF,1.5269,0.0024589773213899,0.0510114089220534,3.21667,3.1656585910779467,,3.201595204171085,,,,-0.0498219131376446,,,,-0.0133688786695942,1.532333333333333,1.570885833333333,-1.0,22.30965227817748,-0.5538069544364503,-1.984737453370354,,,,,,,-3.1656585910779467,,0.0,0.0,0.5,0.0024589773213899,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2000-11-30,EUR,CHF,1.5091,-0.011726089564961,0.0483405400288212,3.45,3.401659459971179,,3.2836590255245626,,,,-0.0598018220281637,,,,-0.0247718038056828,1.5197166666666666,1.5631358333333332,-1.0,20.00806505813567,-0.5998386988372866,-2.1407195815778626,,,,,,,-3.401659459971179,,0.0,0.0,0.5,-0.011726089564961,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2000-12-31,EUR,CHF,1.51795,0.0058472937121836,0.0467577293858898,3.36667,3.31991227061411,,3.360785865292645,,,,-0.0529865798226889,,,,-0.0034198185313874,1.5179833333333332,1.5562525,-1.0,21.225759481103893,-0.5754848103779221,-1.6396343752957767,,,,,,,-3.31991227061411,,0.0,0.0,0.5,0.0058472937121836,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-01-31,EUR,CHF,1.5312,0.0086910013620012,0.0528759681525681,3.45833,3.405454031847432,,3.362683151230771,,,,-0.0492814103589392,,,,0.0028122055092238,1.5194166666666666,1.5498066666666668,-1.0,28.054970905038918,-0.4389005818992217,-1.1278981419487188,,,,,,,-3.405454031847432,1.1860382133798884,0.3953460711266294,0.0,0.5,0.0086910013620012,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-02-28,EUR,CHF,1.53995,0.0056982066494357,0.0464531378393768,3.43,3.3835468621606237,,3.3945004470040274,,,,-0.0419966671585815,,,,0.0202365017236206,1.5297,1.5443025,-1.0,32.043380348465064,-0.3591323930306987,-0.7925783757723757,,,,,,,-3.3835468621606237,1.130374404271178,0.772137539217022,0.3953460711266294,0.5,0.0056982066494357,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-03-31,EUR,CHF,1.52845,-0.0074957983612422,0.0477415627587607,3.365,3.3172584372412395,,3.350402649700931,,,,-0.0401714509269274,,,,0.0068934096501948,1.5332,1.5390816666666665,-1.0,26.747561542034347,-0.465048769159313,-1.0160995501823264,,,,,,,-3.3172584372412395,1.08196294039844,1.1327918526831686,0.772137539217022,0.0,-0.0074957983612422,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-04-30,EUR,CHF,1.53975,0.0073659155802692,0.053100008611425,3.17667,3.123569991388575,,3.220414214314907,,,,-0.0161571263087651,,,,0.0055683238684628,1.53605,1.536991666666667,-1.0,31.697883860986707,-0.3660423227802659,-0.6192948094648248,,,,,,,-3.123569991388575,1.028222842580087,1.080186729083235,1.1327918526831686,0.0,0.0073659155802692,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-05-31,EUR,CHF,1.51985,-0.0130084198069639,0.0482101365425799,3.28,3.23178986345742,,3.177679927422997,,,,-0.036468682872308,,,,-0.0131383025879368,1.52935,1.5322875,-1.0,30.845744394859864,-0.3830851121028027,-1.084736651511225,,,,,,,-3.23178986345742,1.0022654023320172,1.037483728436848,1.080186729083235,0.0,-0.0130084198069639,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-06-30,EUR,CHF,1.5231,0.0021360858612696,0.0439876546059148,3.28333,3.239342345394085,,3.2355661044257524,,,,-0.0218525831311031,,,,-0.003506418365425,1.5275666666666667,1.5294833333333333,-1.0,37.19703012824439,-0.2560593974351121,-0.900902373838068,,,,,,,-3.239342345394085,0.9682251432791942,0.9995711293970994,1.037483728436848,0.0,0.0021360858612696,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-07-31,EUR,CHF,1.5124,-0.0070499386046805,0.0482135818188336,3.25333,3.2051164181811664,,3.222229381787625,,,,-0.0229106218422823,,,,-0.0179222725503748,1.51845,1.5265624999999998,-1.0,30.30209617755845,-0.3939580764488309,-1.1197829299750364,,,,,,,-3.2051164181811664,0.9374681296792624,0.969319558430158,0.9995711293970994,0.0,-0.0070499386046805,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-08-31,EUR,CHF,1.51635,0.0026083382513985,0.0465605259078918,3.33833,3.291769474092108,,3.2484429461366373,,,,-0.0199791191620113,,,,-0.0023055144920123,1.517283333333333,1.5240125000000002,-1.0,36.221009549795305,-0.2755798090040939,-0.914977323847722,,,,,,,-3.291769474092108,0.9094962656718264,0.9383965128767612,0.969319558430158,0.0,0.0026083382513985,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-09-30,EUR,CHF,1.47725,-0.0261238800423923,0.037305780488972,2.24667,2.209364219511028,,2.750566846801568,,,,-0.0305983076422919,,,,-0.0305654803956743,1.502,1.5201874999999998,-1.0,30.10204081632645,-0.397959183673471,-2.008021704501962,,,,,,,-2.209364219511028,-0.1098235543789166,0.5790469469907241,0.9383965128767612,0.0,-0.0261238800423923,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-10-31,EUR,CHF,1.4712,-0.0041038569356726,0.0437906116671467,2.14167,2.0978793883328533,,2.1536218039219404,,,,-0.0371611418993545,,,,-0.0276193987266664,1.4882666666666668,1.5155458333333334,-1.0,29.18384171475674,-0.4163231657048652,-2.0542325458393726,,,,,,,-2.0978793883328533,-0.2298895547288245,0.1899277188546951,0.5790469469907241,0.0,-0.0041038569356726,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-11-30,EUR,CHF,1.47085,-0.0002379293361099,0.0352298860133375,2.10333,2.0681001139866626,,2.082989751159758,,,,-0.0256729816705035,,,,-0.0304656663141749,1.4731,1.5123583333333337,-1.0,33.50157728706618,-0.3299684542586763,-1.9025722497943187,,,,,,,-2.0681001139866626,-0.259394573934946,-0.199702561014229,0.1899277188546951,0.5,-0.0002379293361099,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2001-12-31,EUR,CHF,1.4777,0.0046463599555868,0.0349257507862175,1.78833,1.7534042492137825,,1.9107521816002224,,,,-0.0268739154271002,,,,0.0003045736838042,1.4732500000000002,1.5090041666666665,-1.0,34.77722772277225,-0.3044554455445549,-1.495714071963376,,,,,,,-1.7534042492137825,-0.60902009667483,-0.3661014084462001,-0.199702561014229,0.5,0.0046463599555868,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-01-31,EUR,CHF,1.47745,-0.0001691961494993,0.0344444114722186,1.61333,1.5788855885277813,,1.6661449188707818,,,,-0.0357341129386008,,,,0.0042392344699775,1.4753333333333334,1.504525,-1.0,39.01423116973265,-0.2197153766053469,-1.4122278508793809,,,,,,,-1.5788855885277813,-0.795440268072731,-0.554618312894169,-0.3661014084462001,0.5,-0.0001691961494993,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-02-28,EUR,CHF,1.47475,-0.0018291448769042,0.0306777494868013,1.705,1.6743222505131987,,1.62660391952049,,,,-0.0432614644649408,,,,0.0026480189291833,1.4766333333333332,1.4990916666666667,-1.0,34.33647570703411,-0.3132704858593177,-1.3777635927827152,,,,,,,-1.6743222505131987,-0.6693271095255791,-0.69126249142438,-0.554618312894169,1.0,-0.0018291448769042,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-03-31,EUR,CHF,1.4661,-0.0058826699389658,0.0316635967781735,1.51,1.4783364032218265,,1.5763293268675125,,,,-0.0416483360426644,,,,-0.0078810109653694,1.4727666666666668,1.4938958333333332,-1.0,25.581395348837237,-0.4883720930232553,-1.5239984440295706,,,,,,,-1.4783364032218265,-0.881844702219033,-0.7822040266057809,-0.69126249142438,1.0,-0.0058826699389658,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-04-30,EUR,CHF,1.4557,-0.0071189293736036,0.0354205422608417,1.52,1.4845794577391582,,1.4814579304804925,,,,-0.0561331809965374,,,,-0.0148307441894737,1.4655166666666666,1.4868916666666665,-1.0,18.78473508706928,-0.6243052982586144,-1.6961571529873198,,,,,,,-1.4845794577391582,-0.8547920003914766,-0.8019879373786961,-0.7822040266057809,1.0,-0.0071189293736036,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-05-31,EUR,CHF,1.46445,0.005992860769175,0.034253889803689,1.17333,1.139076110196311,,1.3118277839677346,,,,-0.0371319004203984,,,,-0.0070087385433944,1.4620833333333334,1.4822750000000002,-1.0,25.79425113464447,-0.4841149773071106,-1.2393923253651622,,,,,,,-1.139076110196311,-1.236103605398304,-0.990913436002938,-0.8019879373786961,1.0,0.005992860769175,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-06-30,EUR,CHF,1.4687,0.0028979104200264,0.0314162533596054,1.16167,1.1302537466403946,,1.1346649284183528,,,,-0.0363700758616415,,,,0.0017718418155978,1.46295,1.4777416666666667,-1.0,21.614063124250904,-0.5677187375149819,-0.9871154744646572,,,,,,,-1.1302537466403946,-1.2087667800093014,-1.0998874619330274,-0.990913436002938,1.0,0.0028979104200264,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-07-31,EUR,CHF,1.4518,-0.0115734899090764,0.0364602704517986,0.76667,0.7302097295482013,,0.930231738094298,,,,-0.0408936271660375,,,,-0.0026827187198749,1.46165,1.4726916666666667,-1.0,22.144903806794943,-0.5571019238641012,-1.3991920139582783,,,,,,,-0.7302097295482013,-1.631385079984201,-1.358751821797269,-1.0998874619330274,1.0,-0.0115734899090764,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-08-31,EUR,CHF,1.4721,0.0138857869132271,0.0329636874298469,0.68167,0.6487063125701531,,0.6894580210591772,,,,-0.0296161785042089,,,,0.0052102074241771,1.4642,1.4690041666666664,-1.0,31.681034482758648,-0.366379310344827,-0.657804510439023,,,,,,,-0.6487063125701531,-1.6554243360117142,-1.4985253986684055,-1.358751821797269,1.0,0.0138857869132271,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-09-30,EUR,CHF,1.45545,-0.0113748216245492,0.0343307679181235,0.71667,0.6823392320818765,,0.6655227723260149,,,,-0.0148671200863658,,,,-0.0090625246203985,1.4597833333333332,1.4671875,-1.0,30.382363072683415,-0.3923527385463316,-1.099765593879272,,,,,,,-0.6823392320818765,-1.5500929408092887,-1.6123007856017348,-1.4985253986684055,1.0,-0.0113748216245492,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-10-31,EUR,CHF,1.46255,0.0048663564163839,0.034123531503873,0.675,0.640876468496127,,0.6616078502890017,,,,-0.0058969067343092,,,,0.0073773217050618,1.4633666666666667,1.4664666666666666,-1.0,31.86109238031017,-0.3627781523937966,-0.7874770400404791,,,,,,,-0.640876468496127,-1.5378984468035468,-1.5811385745415163,-1.6123007856017348,1.0,0.0048663564163839,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-11-30,EUR,CHF,1.4751,0.0085442965302013,0.0320846741047482,0.73833,0.7062453258952518,,0.6735608971956895,,,,0.002885319132002,,,,0.002035831322036,1.4643666666666668,1.4668208333333332,-1.0,49.11704312114996,-0.0176591375770009,-0.2547516353900851,,,,,,,-0.7062453258952518,-1.4130867309838404,-1.5003593728655584,-1.5811385745415163,1.0,0.0085442965302013,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2002-12-31,EUR,CHF,1.4514,-0.0161971762419668,0.0331743336408729,0.60667,0.5734956663591271,,0.6398704961271895,,,2.0,-0.0179582170655516,,,,-0.0027865232953814,1.4630166666666666,1.4646291666666666,-1.0,42.89813486370158,-0.1420373027259684,-1.146587081611003,,,0.0,,,,-0.5734956663591271,-1.509371776971832,-1.4867856515864064,-1.5003593728655584,1.0,-0.0161971762419668,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-01-31,EUR,CHF,1.4685,0.011712863794638,0.0291709197281102,0.59167,0.5624990802718898,,0.5679973733155084,,,0.6000000000000001,-0.0060761571214141,,,,0.0040599840828726,1.465,1.4638833333333332,1.0,49.24751841178352,-0.0150496317643296,-0.3041537956981529,,,0.0,,,,-0.5624990802718898,-1.470435298193524,-1.4642979353830654,-1.4867856515864064,1.0,0.011712863794638,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-02-28,EUR,CHF,1.46035,-0.0055653386385879,0.025656408671006,0.58167,0.556013591328994,,0.5592563358004419,,,0.2857142857142858,-0.0098123508830979,,,,-0.0100496510859167,1.4600833333333334,1.4626833333333331,-1.0,44.49031438551921,-0.1101937122896157,-0.6609070739201615,,,0.0,,,,-0.556013591328994,-1.4306354856135373,-1.470147520259631,-1.4642979353830654,1.0,-0.0055653386385879,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-03-31,EUR,CHF,1.47495,0.0099479578941881,0.0285294262532209,0.295,0.266470573746779,,0.4112420825378865,,,1.6,0.006018276950056,,,,0.0160954830502382,1.4679333333333335,1.4634208333333334,1.0,49.27240977881259,-0.0145518044237482,0.3816656701082292,,,-5.0,,,,-0.266470573746779,-1.6838309181866156,-1.5283005673312255,-1.470147520259631,1.0,0.0099479578941881,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-04-30,EUR,CHF,1.51505,0.0268243508049277,0.0257032388786484,0.26667,0.2409667611213515,,0.2537186674340653,,,-0.3636363636363637,0.0399615571285874,,,,0.0312069700605279,1.4834500000000002,1.4683666666666666,1.0,59.631931166348,0.19263862332696,3.3203286510762946,,,-5.0,,,,-0.2409667611213515,-1.6478157350429743,-1.5874273796143756,-1.5283005673312255,1.0,0.0268243508049277,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-05-31,EUR,CHF,1.53025,0.0099826790319766,0.0253859189845142,0.24333,0.2179440810154857,,0.2294554210684186,,,-0.3333333333333332,0.0439513753913891,,,,0.0467549877310926,1.5067500000000005,1.47385,1.0,64.86674391657016,0.2973348783314031,3.013107970594503,,,-5.0,,,,-0.2179440810154857,-1.6131623236547343,-1.6482696589614416,-1.5874273796143756,1.0,0.0099826790319766,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-06-30,EUR,CHF,1.5552,0.0161730339749952,0.0230079809069874,0.26333,0.2403220190930126,,0.2291330500542491,,,0.6666666666666667,0.0572264989463578,,,,0.0529800638118996,1.5335,1.4810583333333334,1.0,71.60225792444638,0.4320451584889275,2.9468289851821527,,,-2.0,,,,-0.2403220190930126,-1.5378067834661149,-1.5995949473879412,-1.6482696589614416,1.0,0.0161730339749952,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-07-31,EUR,CHF,1.5396,-0.0100815122965834,0.0215119708719679,0.23833,0.216818029128032,,0.2285700241105223,,,-4.0,0.0587184765588508,,,,0.0160742007103884,1.5416833333333333,1.4883750000000002,1.0,65.84440227703989,0.3168880455407978,1.979665794160951,,,-2.0,,,,-0.216818029128032,-1.5134775845915798,-1.5548155639041428,-1.5995949473879412,1.0,-0.0100815122965834,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-08-31,EUR,CHF,1.5377,-0.0012348488879438,0.020476847830694,0.24333,0.2228531521693059,,0.2198355906486689,,,0.0,0.0435978407576798,,,,0.0048566727904679,1.544166666666667,1.4938416666666667,1.0,64.69335604770023,0.2938671209540047,1.6710570826846751,,,-2.0,,,,-0.2228531521693059,-1.4633271176247478,-1.5048704952274807,-1.5548155639041428,1.0,-0.0012348488879438,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-09-30,EUR,CHF,1.5376,-6.503430561916046e-05,0.0216989798517897,0.2,0.1783010201482103,,0.2005770861587581,,,0.0,0.0549076280766099,,,,-0.0113813954901464,1.5383000000000002,1.5006875,1.0,69.67889908256885,0.3935779816513769,1.4788958242743504,,,-11.0,,,,-0.1783010201482103,-1.4649576078663498,-1.4805874366942255,-1.5048704952274807,1.0,-6.503430561916046e-05,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-10-31,EUR,CHF,1.55275,0.0098047932233843,0.0209176211346298,0.20167,0.1807523788653701,,0.1795266995067902,,,-0.5833333333333333,0.0598460648836103,,,,0.0085049100298213,1.5426833333333334,1.5082041666666666,1.0,68.94526661968527,0.3789053323937054,1.6617097104890497,,,-11.0,,,,-0.1807523788653701,-1.422934245175696,-1.4504063235555975,-1.4805874366942255,1.0,0.0098047932233843,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-11-30,EUR,CHF,1.5484,-0.0028054127359193,0.0181732511961101,0.245,0.2268267488038898,,0.20378956383463,,,-0.4444444444444444,0.0484963556174896,,,,0.0069343461818457,1.54625,1.5143125,1.0,73.17377212665176,0.4634754425330351,1.3758100467329897,,,-11.0,,,,-0.2268267488038898,-1.3438122370037056,-1.4105680300152503,-1.4504063235555975,1.0,-0.0028054127359193,,,0.0,0.0,0.0,0.0,0.0
EURCHF,2003-12-31,EUR,CHF,1.56045,0.0077521014815208,0.02265737649574,0.22,0.1973426235042599,0.5503746822141865,0.2120846861540749,,0.0196987253765932,-0.3333333333333333,0.0724456333409772,-0.3530320587099266,-0.4254776920509038,,0.0147514819689857,1.5538666666666667,1.5234,1.0,73.81995133819953,0.4763990267639906,1.4884130335400552,,0.2332568297101198,-3.75,-3.98325682971012,-0.3530320587099266,,-0.1973426235042599,-1.339376907436102,-1.3687077965385013,-1.4105680300152503,1.0,0.0077521014815208,0.5,,0.0,0.0,0.0,0.0,0.0
EURCHF,2004-01-31,EUR,CHF,1.5677,0.0046353358894715,0.0202531692592291,0.2,0.1797468307407708,0.9506285012744136,0.1885447271225154,,0.0208816705336427,-0.75,0.0653681054358107,-0.7708816705336428,-0.8362497759694535,,0.009582024635073,1.5588499999999998,1.531666666666667,1.0,73.12687312687316,0.4625374625374633,1.4728005260002728,,0.2332568297101198,-3.75,-3.98325682971012,-0.7708816705336428,,-0.1797468307407708,-1.3246668036008444,-1.335951982680217,-1.3687077965385013,1.0,0.0046353358894715,0.5,0.5,0.5,0.00015,0.09204108331512115,0.0046353358894715,0.1797468307407708
EURCHF,2004-02-29,EUR,CHF,1.5767,0.0057244781689506,0.0189844657978266,0.22833,0.2093455342021733,1.1120912360240875,0.1945461824714721,,0.0138568129330254,-0.8888888888888888,0.0766579222433493,-0.9027457018219144,-0.9794036240652636,,0.018111915539943,1.5682833333333337,1.5413625,1.0,83.77358490566044,0.6754716981132088,1.4864199080072296,,0.2332568297101198,-3.75,-3.98325682971012,-0.9027457018219144,,-0.2093455342021733,-1.2659824164425406,-1.3100087091598291,-1.335951982680217,1.0,0.0057244781689506,0.5,0.5,0.0,0.0,0.10753500618556196,0.0057244781689506,0.2093455342021733
EURCHF,2004-03-31,EUR,CHF,1.55905,-0.0112573938590262,0.022042940990441,0.21667,0.1946270590095589,1.2876236146926818,0.2019862966058661,,0.016073478760046,-1.0769230769230769,0.0554525704901348,-1.092996555683123,-1.148449126173258,,-0.0008975798006041,1.5678166666666666,1.5483708333333333,1.0,74.33485622144593,0.4866971244289186,0.9953902588762356,,0.221010325464698,-2.5,-2.721010325464698,-1.092996555683123,,-0.1946270590095589,-1.2488088791260883,-1.2798193663898243,-1.3100087091598291,1.0,-0.0112573938590262,0.5,0.5,0.0,0.0,0.09168483257526636,-0.0112573938590262,0.1946270590095589
